dt_referencia,seller_id,dt_ultima_venda,receita_total,qtde_venda,qtde_itens_total,qtde_itens_distintos_total,frete_total,receita_por_venda,qtde_itens_por_venda,frete_por_venda,frete_por_item,proporcao_ativacao,qtde_venda_futura,flag_churn
2017-10-01,f8d5c7085db9a4ad2b8c1ffbeb2798c8,2017-07-04 15:07:53,93.0,3,3,2,45.989999999999995,31.0,1,15.0,15.329999999999998,0.5,1,0
2017-10-01,f8db351d8c4c4c22c6835c19a46f01b0,2017-09-30 16:32:28,20914.0,275,302,71,4728.25,76.0,1,17.0,15.656456953642385,1.0,69,0
2017-10-01,f8e2c1b59cd4225a3e4fd0d013a76b93,2017-09-01 10:23:11,180.0,1,2,1,32.78,180.0,2,33.0,16.39,0.17,1,0
2017-10-01,f9244d45189d3a3605499abddeade7d5,2017-09-16 08:25:27,3500.0,8,8,3,282.37999999999994,437.0,1,35.0,35.29749999999999,0.83,0,1
2017-10-01,f97e2b0650c2068227e1d366140eb62f,2017-09-18 13:59:15,1119.0,5,5,2,252.25000000000003,224.0,1,50.0,50.45,0.5,3,0
2017-10-01,f9bbdd976532d50b7816d285a22bd01e,2017-09-14 21:21:35,268.0,2,2,2,30.369999999999997,134.0,1,15.0,15.184999999999999,0.33,0,1
2017-10-01,fa14641f57b655e933124a9ea49cd7a5,2017-07-21 06:06:25,245.0,5,5,4,53.76,49.0,1,11.0,10.751999999999999,0.33,1,0
2017-10-01,fa1a9dec3a9940c072684a46728bf1fc,2017-09-02 20:38:28,1678.0,17,18,11,326.84000000000003,99.0,1,19.0,18.15777777777778,1.0,12,0
2017-10-01,fa1c13f2614d7b5c4749cbc52fecda94,2017-09-29 13:41:56,33999.0,102,102,71,1774.3000000000004,333.0,1,17.0,17.39509803921569,1.0,149,0
2017-10-01,fa40cc5b934574b62717c68f3d678b6d,2017-09-30 22:45:32,7807.0,141,162,14,2119.429999999998,55.0,1,15.0,13.082901234567888,1.0,44,0
2017-10-01,fa74b2f3287d296e9fbd2cc80f2d1cf1,2017-07-20 16:59:53,83.0,1,1,1,15.33,83.0,1,15.0,15.33,0.17,7,0
2017-10-01,fbc14c0cf93505ef89f64665ffa4a7b5,2017-08-17 17:36:22,626.0,1,1,1,20.01,626.0,1,20.0,20.01,0.17,5,0
2017-10-01,fc38b5dceee1a730fad8853453437fbd,2017-09-30 10:05:18,87.0,3,3,3,35.93,29.0,1,12.0,11.976666666666667,0.5,2,0
2017-10-01,fc906263ca5083d09dce42fe02247800,2017-09-30 10:43:41,4109.0,103,108,15,1721.3399999999986,40.0,1,17.0,15.93833333333332,1.0,9,0
2017-10-01,fce62094ffe6a4009188ec44e681dfdd,2017-08-07 16:08:12,52.0,1,2,1,32.22,52.0,2,32.0,16.11,0.17,1,0
2017-10-01,fdaaf5bfda82b7b80535610c831b8d09,2017-09-05 22:14:52,40.0,1,1,1,11.85,40.0,1,12.0,11.85,0.17,4,0
2017-10-01,fdb9095204a334cd8872252ffec6f2db,2017-09-14 12:37:20,4396.0,26,32,8,642.0599999999998,169.0,1,25.0,20.064374999999995,0.67,1,0
2017-10-01,fe1bbc5feda5c8979a8a1b3b2512d5a6,2017-07-14 17:24:41,350.0,4,5,3,64.86,87.0,1,16.0,12.972,0.5,0,1
2017-10-01,fe2032dab1a61af8794248c8196565c9,2017-09-28 19:40:53,25126.0,113,122,29,1829.5700000000004,222.0,1,16.0,14.99647540983607,1.0,51,0
2017-10-01,fe4cd9461203cee790d36792420b310f,2017-09-06 22:28:42,244.0,2,2,1,32.89,122.0,1,16.0,16.445,0.33,0,1
2017-10-01,febab0275244b9a49a623f0bd613ca2f,2017-09-20 10:34:17,2171.0,37,40,17,730.2900000000001,59.0,1,20.0,18.257250000000003,1.0,18,0
2017-10-01,ff063b022a9a0aab91bad2c9088760b7,2017-08-30 23:04:20,533.0,6,7,3,106.95,89.0,1,18.0,15.278571428571428,0.5,18,0
2017-10-01,ff4e2d38692ce827b1a4f4b8196e680d,2017-08-20 16:31:57,68.0,1,1,1,8.72,68.0,1,9.0,8.72,0.17,0,1
2017-10-01,ffdd9f82b9a447f6f8d4b91554cc7dd3,2017-09-17 18:00:05,330.0,3,3,3,137.31,110.0,1,46.0,45.77,0.5,4,0
2017-10-01,ffeee66ac5d5a62fe688b9d26f83f534,2017-09-30 15:56:56,130.0,1,1,1,20.88,130.0,1,21.0,20.88,0.17,8,0
2017-10-01,fffd5413c0700ac820c7069d66d98c89,2017-09-21 10:07:30,1074.0,5,5,5,153.63,215.0,1,31.0,30.726,0.5,14,0
2017-11-01,0015a82c2db000af6aaaf3ae2ecb0532,2017-10-18 08:16:34,2685.0,3,3,1,63.06,895.0,1,21.0,21.02,0.33,0,1
2017-11-01,001cca7ae9ae17fb1caed9dfb1094831,2017-10-30 23:10:31,12922.0,110,126,8,4902.279999999996,117.0,1,45.0,38.9069841269841,1.0,40,0
2017-11-01,002100f778ceb8431b7a1020ff7ab48f,2017-10-31 18:55:01,241.0,12,15,8,226.04999999999995,20.0,1,19.0,15.069999999999997,0.33,30,0
2017-11-01,004c9cd9d87a3c30c522c48c4fc07416,2017-10-28 19:51:27,7663.0,66,70,39,1449.3200000000004,116.0,1,22.0,20.704571428571434,1.0,39,0
2017-11-01,00ee68308b45bc5e2660cd833c3f81cc,2017-10-31 17:47:28,1256.0,13,14,5,225.26,97.0,1,17.0,16.09,0.33,70,0
2017-11-01,010543a62bd80aa422851e79a3bc7540,2017-08-02 13:49:39,1416.0,2,2,1,31.950000000000003,708.0,1,16.0,15.975000000000001,0.33,0,1
2017-11-01,013900e863eace745d3ec7614cab5b1a,2017-08-22 17:12:58,162.0,1,3,3,47.46,162.0,3,47.0,15.82,0.17,12,0
2017-11-01,014c0679dd340a0e338872e7ec85666a,2017-09-10 18:57:41,1183.0,2,2,2,136.84,592.0,1,68.0,68.42,0.33,3,0
2017-11-01,01bcc9d254a0143f0ce9791b960b2a47,2017-10-18 08:47:45,1108.0,8,8,2,199.23,138.0,1,25.0,24.90375,0.5,1,0
2017-11-01,01c97ebb5cdac52891c0ed1c37ba0012,2017-08-16 16:25:41,58.0,2,2,1,28.799999999999997,29.0,1,14.0,14.399999999999999,0.33,1,0
2017-11-01,01cf7e3d21494c41fb86034f2e714fa1,2017-08-14 14:49:53,4315.0,23,27,12,869.69,188.0,1,38.0,32.21074074074074,0.67,0,1
2017-11-01,01ed254b9ff8407dfb9d99ba1e17d923,2017-10-06 16:35:52,1366.0,4,4,1,52.27,342.0,1,13.0,13.0675,0.5,1,0
2017-11-01,01fdefa7697d26ad920e9e0346d4bd1b,2017-10-30 15:43:13,4751.0,40,41,12,812.4699999999998,119.0,1,20.0,19.81634146341463,1.0,36,0
2017-11-01,0241d4d5d36f10f80c644447315af0bd,2017-10-19 17:15:44,124.0,2,2,2,47.84,62.0,1,24.0,23.92,0.17,48,0
2017-11-01,0249d282d911d23cb8b869ab49c99f53,2017-10-19 11:56:16,174.0,6,6,2,79.38,29.0,1,13.0,13.229999999999999,0.33,4,0
2017-11-01,028872bfa080090a9d0abd4f1af168f8,2017-08-19 09:10:45,72.0,1,3,1,47.37,71.0,3,47.0,15.79,0.17,0,1
2017-11-01,02c988090b766852e088c69d7fb3b551,2017-10-15 11:29:31,514.0,4,8,4,87.36000000000001,128.0,2,22.0,10.920000000000002,0.67,2,0
2017-11-01,02d35243ea2e497335cd0f076b45675d,2017-09-24 22:40:39,1743.0,7,7,1,267.45,249.0,1,38.0,38.207142857142856,0.5,4,0
2017-11-01,02ecc2a19303f05e59ce133fd923fff7,2017-09-27 20:42:00,600.0,3,3,3,58.83,200.0,1,20.0,19.61,0.33,8,0
2017-11-01,0432ead42b6c8a0bdf68154add917fdf,2017-10-29 21:06:13,4456.0,50,52,35,692.19,89.0,1,14.0,13.311346153846156,1.0,20,0
2017-11-01,048c2757535328e0d7dac690ad3c0aae,2017-10-28 23:53:16,2024.0,11,11,9,219.76000000000002,184.0,1,20.0,19.97818181818182,0.83,6,0
2017-11-01,04aa0a1c5ce6b222003403a3e11c3cc0,2017-09-28 08:14:06,4882.0,8,14,6,663.54,610.0,1,83.0,47.395714285714284,0.67,1,0
2017-11-01,04aba03279157f6d4e0fe8ccaf21963c,2017-10-30 10:41:13,616.0,5,5,4,76.66,123.0,1,15.0,15.331999999999999,0.5,5,0
2017-11-01,04e38a233f726ef161074ab1c9b0399a,2017-10-10 16:23:17,301.0,5,5,4,107.13000000000001,60.0,1,21.0,21.426000000000002,0.33,12,0
2017-11-01,04fdea0c111866e6cf812f1570d6b5bd,2017-10-14 09:11:45,95.0,1,1,1,9.48,95.0,1,9.0,9.48,0.17,9,0
2017-11-01,0509040ea3fe50071181bbc359eb7738,2017-10-14 23:14:43,929.0,20,22,10,331.0499999999999,46.0,1,17.0,15.047727272727268,1.0,45,0
2017-11-01,052577151711aec5c744fe12e66db3e1,2017-10-26 18:35:40,687.0,1,1,1,42.65,687.0,1,43.0,42.65,0.17,3,0
2017-11-01,054694fa03fe82cec4b7551487331d74,2017-10-17 20:46:55,2464.0,6,6,5,217.26999999999998,411.0,1,36.0,36.211666666666666,0.67,3,0
2017-11-01,058cb5aeb36d7c0fcae20fc85d5e0a59,2017-10-06 15:06:25,276.0,3,3,3,144.41000000000003,92.0,1,48.0,48.13666666666668,0.33,1,0
2017-11-01,058fd0aa2bfdb2274e05e1ae971dabb6,2017-10-29 22:50:59,1000.0,7,7,4,117.01,143.0,1,17.0,16.715714285714288,0.5,33,0
2017-11-01,05a940b4ecae36cadfd8e93bd9c43257,2017-09-23 10:33:21,334.0,6,6,5,94.55,56.0,1,16.0,15.758333333333333,0.5,3,0
2017-11-01,05d2173d43ea568aa0540eba70d2ca76,2017-09-27 12:01:09,78.0,1,1,1,15.3,78.0,1,15.0,15.3,0.17,21,0
2017-11-01,05f51e13da97139648b8125c31e5f51b,2017-10-25 14:38:14,9020.0,40,41,13,1324.0599999999997,225.0,1,33.0,32.29414634146341,0.67,16,0
2017-11-01,05feb94f19d094d4b0f9281f0b1d4c99,2017-10-01 22:25:26,4651.0,3,3,2,250.95,1550.0,1,84.0,83.64999999999999,0.5,2,0
2017-11-01,05ff92fedb5be47920fea08e501238b9,2017-10-30 20:20:27,4070.0,14,15,9,400.8499999999999,291.0,1,29.0,26.723333333333326,0.83,12,0
2017-11-01,062ce95fa2ad4dfaedfc79260130565f,2017-09-10 00:14:56,4022.0,30,34,10,644.9000000000001,134.0,1,21.0,18.96764705882353,0.83,0,1
2017-11-01,06532f10282704ef4c69168b914b77be,2017-08-18 16:26:37,4798.0,4,5,5,322.2,1199.0,1,81.0,64.44,0.67,0,1
2017-11-01,06579cb253ecd5a3a12a9e6eb6bf8f47,2017-10-30 10:58:54,1695.0,22,22,6,611.74,77.0,1,28.0,27.80636363636364,0.5,14,0
2017-11-01,066a6914e1ebf3ea95a216c73a986b91,2017-10-24 21:20:58,2741.0,16,16,14,345.73,171.0,1,22.0,21.608125,1.0,1,0
2017-11-01,06bb3a2fe5e7b7a845b13e8fb91bd944,2017-10-29 15:23:08,699.0,7,8,8,124.65,100.0,1,18.0,15.58125,0.33,3,0
2017-11-01,06e5eefc71ec47ae763c5c6f8db7064f,2017-10-27 17:45:38,2232.0,10,10,7,232.09999999999997,223.0,1,23.0,23.209999999999997,0.83,17,0
2017-11-01,070d165398b553f3b4b851c216b8a358,2017-09-07 18:36:26,312.0,2,2,2,213.05,156.0,1,107.0,106.525,0.33,6,0
2017-11-01,077c5fae4bea9500e3737b16f71b9d3a,2017-10-23 17:49:19,15.0,2,2,2,25.38,8.0,1,13.0,12.69,0.33,1,0
2017-11-01,07bf9669d84d1f11be443a9dd938f698,2017-10-03 14:25:52,852.0,9,11,9,246.25,95.0,1,27.0,22.386363636363637,0.67,0,1
2017-11-01,080102cd0a76b09e0dcf55fcacc60e05,2017-09-30 15:56:36,251.0,6,6,4,101.85,42.0,1,17.0,16.974999999999998,0.5,19,0
2017-11-01,080199a181c46c657dc5aa235411be3b,2017-10-27 14:56:45,1790.0,10,10,8,123.71000000000001,179.0,1,12.0,12.371,0.33,27,0
2017-11-01,08061dc0fc165ed41288cc7acde738ee,2017-08-24 09:48:12,108.0,2,2,2,17.47,54.0,1,9.0,8.735,0.33,1,0
2017-11-01,082e0bf4cb865a6533b1e8e498cc0255,2017-10-29 13:42:54,325.0,1,5,4,258.72,325.0,5,259.0,51.74400000000001,0.17,3,0
2017-11-01,0887a9f087bcd5d9f6642b52f897fc6c,2017-08-05 13:51:38,776.0,4,4,2,97.51,194.0,1,24.0,24.3775,0.67,0,1
2017-11-01,08d0949a9a17c027262db1f3c450c26c,2017-08-21 13:38:52,47.0,1,1,1,17.92,47.0,1,18.0,17.92,0.17,3,0
2017-11-01,08d2d642cf72b622b14dde1d2f5eb2f5,2017-10-17 16:03:38,130.0,5,5,2,92.19999999999999,26.0,1,18.0,18.439999999999998,0.5,9,0
2017-11-01,091065b789659bc3cd9af9cb3a6253ff,2017-10-15 13:01:37,690.0,1,1,1,20.23,690.0,1,20.0,20.23,0.17,1,0
2017-11-01,093805f8f2aeb63881444571e1f48f30,2017-10-28 19:50:19,467.0,11,11,7,123.91,42.0,1,11.0,11.264545454545454,0.5,11,0
2017-11-01,09883d9ab71c8fe8a9bfc7fc3075b07e,2017-09-03 11:23:45,120.0,2,2,2,24.52,60.0,1,12.0,12.26,0.33,2,0
2017-11-01,09f952a5f58d2285b0372551ae8f9b01,2017-10-12 18:49:17,694.0,3,4,2,123.59999999999998,231.0,1,41.0,30.899999999999995,0.33,8,0
2017-11-01,0ac4201fda2c68ebc0e47cb9423cf3c9,2017-09-28 14:30:21,518.0,4,4,3,55.9,129.0,1,14.0,13.975,0.33,2,0
2017-11-01,0ad80de75c811326389cfb1daba7d45e,2017-10-19 08:38:00,370.0,1,1,1,27.63,370.0,1,28.0,27.63,0.17,5,0
2017-11-01,0adac9fbd9a2b63cccaac4f8756c1ca8,2017-10-20 14:59:03,5082.0,27,42,22,778.3700000000003,188.0,1,29.0,18.532619047619058,1.0,24,0
2017-11-01,0aea4c6ae1505b3228ddf3dd7822ee5b,2017-10-09 20:23:13,198.0,1,1,1,16.14,198.0,1,16.0,16.14,0.17,2,0
2017-11-01,0afccdb8a34ee5c79f7c06faf2b4d56e,2017-10-18 12:36:09,568.0,13,13,7,196.16999999999996,44.0,1,15.0,15.089999999999996,0.83,6,0
2017-11-01,0b18d63d0cd1d723567903fd34a07df2,2017-08-30 13:24:53,1074.0,5,8,5,173.95,215.0,1,35.0,21.74375,0.33,1,0
2017-11-01,0b90b6df587eb83608a64ea8b390cf07,2017-10-24 14:48:29,194.0,1,1,1,17.12,194.0,1,17.0,17.12,0.17,58,0
2017-11-01,0bae85eb84b9fb3bd773911e89288d54,2017-10-25 20:00:39,2963.0,49,52,25,1059.0,60.0,1,22.0,20.365384615384617,1.0,43,0
2017-11-01,0bb738e4d789e63e2267697c42d35a2d,2017-10-30 16:24:04,584.0,6,6,3,145.45,97.0,1,24.0,24.241666666666664,0.5,13,0
2017-11-01,0be8ff43f22e456b4e0371b2245e4d01,2017-10-23 19:51:15,1519.0,20,29,18,453.0800000000001,76.0,1,23.0,15.623448275862073,1.0,69,0
2017-11-01,0bf0150d5b9d60d9cd2906003332f085,2017-10-11 19:12:21,1577.0,11,17,7,277.79999999999995,143.0,1,25.0,16.341176470588234,0.83,12,0
2017-11-01,0bfd0b434243adc5c2e1aa6baf19c6aa,2017-10-23 22:16:49,70.0,1,1,1,14.24,70.0,1,14.0,14.24,0.17,4,0
2017-11-01,0c7533c71df861ec58ad7ff999ed0e8d,2017-10-21 13:42:49,953.0,19,24,12,295.35999999999996,50.0,1,16.0,12.306666666666665,0.67,17,0
2017-11-01,0c8380b62e38e8a1e6adbeba7eb9688c,2017-10-31 11:32:48,5854.0,57,76,34,1410.36,102.0,1,25.0,18.55736842105263,1.0,9,0
2017-11-01,0cbcee27c791afa0cdcb08587a2013a8,2017-09-26 20:26:12,790.0,5,5,5,77.66,158.0,1,16.0,15.532,0.67,8,0
2017-11-01,0d4c8269e7f0401201794deef160edd6,2017-10-29 18:15:33,567.0,2,3,3,83.06,283.0,1,42.0,27.686666666666667,0.17,1,0
2017-11-01,0d85bbda9889ce1f7e63778d24f346eb,2017-10-19 09:31:12,2718.0,37,39,13,969.7599999999996,73.0,1,26.0,24.86564102564102,1.0,6,0
2017-11-01,0db783cfcd3b73998abc6e10e59a102f,2017-10-04 20:26:53,3175.0,44,44,11,645.8000000000002,72.0,1,15.0,14.677272727272731,1.0,31,0
2017-11-01,0df3984f9dfb3d49ac6366acbd3bbb85,2017-10-30 21:49:30,3935.0,27,27,15,440.55000000000007,146.0,1,16.0,16.31666666666667,1.0,13,0
2017-11-01,0e44d110fa6a54e121cb2c095a77762f,2017-10-31 10:16:22,52.0,4,4,4,43.45,13.0,1,11.0,10.8625,0.5,1,0
2017-11-01,0e982cff76cc0579f632cea8a0e38c9d,2017-09-26 12:57:49,320.0,1,1,1,11.66,320.0,1,12.0,11.66,0.17,3,0
2017-11-01,0ea22c1cfbdc755f86b9b54b39c16043,2017-10-31 19:53:44,3548.0,78,90,67,1410.5799999999997,45.0,1,18.0,15.673111111111108,1.0,48,0
2017-11-01,0eaa7e33d73809f1f925f7d07c506cbd,2017-10-29 14:00:53,945.0,8,8,7,88.64999999999999,118.0,1,11.0,11.081249999999999,1.0,2,0
2017-11-01,0ebd97a106433a45a4aebe57c1799778,2017-10-25 23:38:10,1260.0,12,12,6,201.85999999999996,105.0,1,17.0,16.821666666666662,1.0,7,0
2017-11-01,0ed6ce5d87fd9c69eaacaeb778d67235,2017-10-05 17:40:46,70.0,1,1,1,16.25,70.0,1,16.0,16.25,0.17,9,0
2017-11-01,0ff83046c3fa22efee8ecf291888b191,2017-08-17 15:08:58,210.0,3,3,3,110.25,70.0,1,37.0,36.75,0.33,2,0
2017-11-01,10076e5788b8ee532724bcd460baf762,2017-10-29 13:10:02,261.0,8,8,5,104.56999999999998,33.0,1,13.0,13.071249999999997,0.83,5,0
2017-11-01,1025f0e2d44d7041d6cf58b6550e0bfa,2017-10-30 10:47:23,18458.0,123,206,40,4609.930000000004,150.0,1,37.0,22.378300970873806,0.67,158,0
2017-11-01,10ff823eda2b032e2c93d17a7d294736,2017-10-03 20:37:50,380.0,2,2,1,33.92,190.0,1,17.0,16.96,0.33,3,0
2017-11-01,1127b7f2594683f2510f1c2c834a486b,2017-10-30 08:21:05,2859.0,53,62,37,851.8599999999999,54.0,1,16.0,13.739677419354837,1.0,22,0
2017-11-01,11305281b50fff20ae8bb473f8e11876,2017-08-30 15:52:16,1720.0,9,9,8,463.81000000000006,191.0,1,52.0,51.53444444444445,0.5,5,0
2017-11-01,113e3a788b935f48aad63e1c41dac1bd,2017-10-30 18:25:17,163.0,5,10,5,89.80999999999997,32.0,2,18.0,8.980999999999998,0.33,12,0
2017-11-01,119c7f1a00ef43fad0e57604e76a747c,2017-10-15 02:37:02,150.0,1,1,1,9.24,150.0,1,9.0,9.24,0.17,0,1
2017-11-01,119d1aef1b4144adba89163f6cd9f5d4,2017-08-08 11:53:50,796.0,3,3,3,154.48000000000002,265.0,1,51.0,51.49333333333334,0.33,1,0
2017-11-01,11bfa66332777660bd0640ee84d47006,2017-10-31 09:06:45,292.0,5,5,5,78.76,58.0,1,16.0,15.752,0.33,30,0
2017-11-01,11d4c477d09821164bca4f70a2eae031,2017-08-28 20:47:42,84.0,3,4,2,57.81999999999999,28.0,1,19.0,14.454999999999998,0.33,0,1
2017-11-01,1284de4ae8aa26997e748c851557cf0e,2017-10-18 11:41:18,1460.0,3,3,3,86.86999999999999,487.0,1,29.0,28.956666666666663,0.5,0,1
2017-11-01,128639473a139ac0f3e5f5ade55873a5,2017-10-31 22:39:06,2838.0,138,142,42,2377.7099999999987,20.0,1,17.0,16.7444366197183,1.0,179,0
2017-11-01,128f9bfbe4c7d5185033914b1de3d39a,2017-10-20 17:23:49,436.0,3,3,2,59.64999999999999,145.0,1,20.0,19.88333333333333,0.33,6,0
2017-11-01,12a8eb0f8d1cd3270695bf2a99f55966,2017-10-12 01:21:54,135.0,1,1,1,13.29,135.0,1,13.0,13.29,0.17,1,0
2017-11-01,12b9676b00f60f3b700e83af21824c0e,2017-10-30 17:24:10,9908.0,51,51,16,1428.3000000000004,194.0,1,28.0,28.005882352941185,1.0,38,0
2017-11-01,1336efc61c316ddf92c899eb817f7cae,2017-10-17 23:24:35,1822.0,31,38,30,682.19,59.0,1,22.0,17.952368421052633,1.0,13,0
2017-11-01,134a288e7de827ec5ec62e3ec9c3a295,2017-09-17 21:55:13,878.0,9,9,7,126.55,97.0,1,14.0,14.06111111111111,0.67,0,1
2017-11-01,1354d51653f645349064725ed204e85e,2017-10-06 18:07:40,890.0,7,7,7,102.56,127.0,1,15.0,14.651428571428571,0.67,2,0
2017-11-01,139157dd4daa45c25b0807ffff348363,2017-08-31 11:09:42,30.0,1,1,1,7.78,30.0,1,8.0,7.78,0.17,0,1
2017-11-01,13d058e4eeac2ce8217660b2f8a05812,2017-10-22 16:53:20,2030.0,12,12,3,452.56000000000006,169.0,1,38.0,37.71333333333334,0.67,3,0
2017-11-01,13f57c12a00ed4610db646b913a7f5c6,2017-10-15 23:18:35,161.0,2,4,2,53.56999999999999,80.0,2,27.0,13.392499999999998,0.33,4,0
2017-11-01,13fa2a6c6b9d0f43cb588d7c82117a12,2017-09-27 21:06:35,4528.0,9,10,4,191.44000000000003,503.0,1,21.0,19.144000000000002,0.5,0,1
2017-11-01,1430239a858e7682bbc43b20758af153,2017-09-16 16:11:55,88.0,3,3,3,43.03,29.0,1,14.0,14.343333333333334,0.33,5,0
2017-11-01,1464afc72f696af775557a821c2e253f,2017-10-14 22:49:38,447.0,12,13,6,208.40999999999997,37.0,1,17.0,16.03153846153846,0.67,5,0
2017-11-01,14d7985702e72162bbf13b6beb74ab2b,2017-10-23 07:52:33,923.0,9,9,6,118.22,103.0,1,13.0,13.135555555555555,0.67,9,0
2017-11-01,14ee35374a7876217954b5fa08e50463,2017-10-04 19:55:43,119.0,1,1,1,31.43,119.0,1,31.0,31.43,0.17,5,0
2017-11-01,152ee17e4c8aaf53dac99f3462e4999b,2017-10-14 11:58:43,309.0,6,6,3,95.97,51.0,1,16.0,15.995,0.67,0,1
2017-11-01,1554a68530182680ad5c8b042c3ab563,2017-10-29 21:12:37,8007.0,73,83,30,1984.6200000000008,110.0,1,27.0,23.911084337349408,1.0,44,0
2017-11-01,157c3e4b42f81ac4a44e8b1ca2fe9876,2017-10-19 22:49:04,33.0,1,1,1,15.79,33.0,1,16.0,15.79,0.17,7,0
2017-11-01,15aac934c58d886785ac1b17953ea898,2017-10-19 19:59:44,161.0,1,1,1,23.45,161.0,1,23.0,23.45,0.17,15,0
2017-11-01,15cd6eefe58588619aaed41dfa6621b1,2017-08-29 14:14:06,523.0,7,9,5,221.96,75.0,1,32.0,24.662222222222223,0.33,0,1
2017-11-01,16090f2ca825584b5a147ab24aa30c86,2017-10-30 23:00:39,6227.0,43,43,5,594.6200000000001,145.0,1,14.0,13.828372093023258,1.0,29,0
2017-11-01,165fc07beebdcb6190fba8a06db2a449,2017-10-31 16:23:47,7487.0,24,32,13,612.8100000000002,312.0,1,26.0,19.150312500000005,0.5,17,0
2017-11-01,1660ad786c27fd935378b6192a90b417,2017-10-30 07:49:26,740.0,6,6,6,119.22,123.0,1,20.0,19.87,0.5,0,1
2017-11-01,166e8f1381e09651983c38b1f6f91c11,2017-08-21 00:27:44,79.0,2,2,1,30.2,39.0,1,15.0,15.1,0.33,0,1
2017-11-01,17306570e772e7718c92a562d33f5f1d,2017-09-15 12:12:44,3046.0,7,10,7,208.96999999999997,435.0,1,30.0,20.897,0.5,10,0
2017-11-01,1771297ac436903d1dd6b0e9279aa505,2017-10-25 15:08:44,1360.0,15,19,6,297.24000000000007,91.0,1,20.0,15.644210526315794,1.0,1,0
2017-11-01,17908cf9b444ee34047cadd5c0f4a516,2017-10-27 13:57:23,595.0,3,3,3,92.93,198.0,1,31.0,30.97666666666667,0.33,1,0
2017-11-01,17a053fcb14bd219540cbde0df490be0,2017-10-22 23:40:48,7169.0,23,30,19,1707.3500000000004,312.0,1,74.0,56.911666666666676,0.67,20,0
2017-11-01,17ca9b9e9b9ef8fdb529001b49ebb50f,2017-10-30 16:34:07,1302.0,16,19,12,328.86,81.0,1,21.0,17.30842105263158,0.67,37,0
2017-11-01,17e34d8224d27a541263c4c64b11a56b,2017-10-31 11:14:30,18481.0,99,104,50,1782.1000000000006,187.0,1,18.0,17.13557692307693,1.0,60,0
2017-11-01,17eea220a40cc0d2c0c5346379682398,2017-09-29 18:39:14,876.0,3,3,2,76.0,292.0,1,25.0,25.333333333333332,0.17,0,1
2017-11-01,17f51e7198701186712e53a39c564617,2017-10-22 21:59:28,23350.0,26,29,18,4865.4,898.0,1,187.0,167.77241379310342,1.0,7,0
2017-11-01,180c3376aff0e43dd5788709df48a843,2017-10-13 09:47:27,3133.0,4,9,3,152.86999999999998,783.0,2,38.0,16.985555555555553,0.5,1,0
2017-11-01,1835b56ce799e6a4dc4eddc053f04066,2017-10-31 09:50:53,3774.0,54,72,23,983.3799999999997,70.0,1,18.0,13.658055555555551,0.33,132,0
2017-11-01,1838dd9b8977065acf51d95e0053ea7a,2017-10-11 12:15:07,641.0,13,13,7,267.55999999999995,49.0,1,21.0,20.581538461538457,0.67,14,0
2017-11-01,184a67a8f9f63234d3a92340bbdb727f,2017-10-08 18:59:57,104.0,3,4,3,86.5,35.0,1,29.0,21.625,0.33,1,0
2017-11-01,18a349e75d307f4b4cc646a691ed4216,2017-10-22 17:23:26,759.0,13,14,8,164.64999999999998,58.0,1,13.0,11.760714285714284,0.5,4,0
2017-11-01,1900267e848ceeba8fa32d80c1a5f5a8,2017-10-31 21:42:47,5958.0,94,131,56,1856.0499999999995,63.0,1,20.0,14.168320610687019,1.0,96,0
2017-11-01,1976a05ecf2996d6ffb7b5430e635fe7,2017-09-12 16:06:10,1528.0,4,5,3,329.13000000000005,382.0,1,82.0,65.82600000000001,0.33,0,1
2017-11-01,1987cd4be10fe09ee50454f9c354d1c6,2017-10-24 13:24:33,1310.0,5,5,3,91.5,262.0,1,18.0,18.3,0.17,8,0
2017-11-01,198c7ea11960a9844b544d9bcdca860c,2017-08-22 22:19:38,599.0,16,16,4,301.33,37.0,1,19.0,18.833125,0.5,0,1
2017-11-01,19a7c9f66ffa6452ff4b4c0cca71da27,2017-09-30 16:14:28,279.0,1,1,1,59.74,279.0,1,60.0,59.74,0.17,0,1
2017-11-01,19e0f40a907ec568c34bfac15de4f4a1,2017-10-17 10:30:04,135.0,3,3,1,30.66,45.0,1,10.0,10.22,0.5,0,1
2017-11-01,1a3df491d1c4f1589fc2b934ada68bf2,2017-10-31 22:13:39,11595.0,87,88,4,2104.25,133.0,1,24.0,23.911931818181817,1.0,35,0
2017-11-01,1acde099eb406aa220b1169b188b42da,2017-10-25 15:45:05,278.0,7,8,7,122.95,40.0,1,18.0,15.36875,0.33,2,0
2017-11-01,1b1ae47a313a825a7ccceb8e2e30fa9d,2017-10-19 11:18:10,460.0,3,3,3,47.98,153.0,1,16.0,15.993333333333332,0.17,5,0
2017-11-01,1b4c3a6f53068f0b6944d2d005c9fc89,2017-10-17 00:10:56,2683.0,25,26,13,621.3100000000002,107.0,1,25.0,23.89653846153847,1.0,12,0
2017-11-01,1b7e5006cb25dd23ce8686691013b121,2017-09-30 12:48:45,179.0,1,1,1,18.53,179.0,1,19.0,18.53,0.17,5,0
2017-11-01,1b8356dabde1d35e17cef975c3f82730,2017-10-26 01:18:25,1817.0,34,36,9,574.02,53.0,1,17.0,15.945,1.0,3,0
